campaign_id,order_id,campaign_type,start_date,end_date,marketing_spend,reach,impressions,clicks,conversion_rate
CAM010611,ORD031117,Social Media,2023-10-22,2024-10-20,15209,76273,218588,1961,0.09
CAM010612,ORD026894,Social Media,2023-10-11,2024-08-07,15762,108783,109634,1624,0.07
CAM010613,ORD024326,Social Media,2023-11-26,2024-03-25,7666,136539,81774,1177,0.02
CAM010614,ORD040794,Social Media,2023-08-16,2024-05-19,2613,174854,239694,1481,0.06
CAM010615,ORD012635,TV Commercial,2023-08-28,2024-04-22,7435,173246,183583,151,0.03
CAM010616,ORD002158,Social Media,2023-10-24,2024-06-19,549,37026,210729,1343,0.03
CAM010617,ORD015345,Social Media,2023-08-23,2024-02-10,5896,14411,75128,1431,0.04
CAM010618,ORD003364,Radio Ads,2023-11-27,2024-06-30,6447,33776,90397,676,0.06
CAM010619,ORD042040,Social Media,2023-06-24,2024-12-08,15947,183571,53017,1879,0.03
CAM010620,ORD007857,Google Ads,2023-09-09,2024-01-18,979,109726,179787,482,0.01
CAM010621,ORD011254,Email Campaign,2023-09-07,2024-08-05,14324,143514,212486,1081,0.05
CAM010622,ORD043285,TV Commercial,2023-03-20,2024-02-11,14310,99146,13516,1404,0.08
CAM010623,ORD046372,Google Ads,2023-05-24,2023-12-28,1835,137651,111722,1751,0.01
CAM010624,ORD005197,Email Campaign,2023-07-19,2024-07-31,6460,40997,30386,182,0.04
CAM010625,ORD034611,TV Commercial,2023-04-15,2023-12-27,18143,106241,234765,1851,0.08
CAM010626,ORD037173,Email Campaign,2023-08-01,2024-05-27,1446,108585,101270,600,0.05
CAM010627,ORD035041,TV Commercial,2022-12-28,2024-04-07,15295,130009,197598,1785,0.05
CAM010628,ORD038619,Social Media,2023-10-18,2024-11-30,11692,161005,139405,1509,0.08
CAM010629,ORD028182,Social Media,2023-06-16,2023-12-19,18870,154098,135660,1709,0.04
CAM010630,ORD046010,Email Campaign,2023-12-02,2024-05-01,17258,41761,93718,1510,0.07
CAM010631,ORD044408,Google Ads,2023-10-07,2024-02-23,8007,190280,141975,358,0.08
CAM010632,ORD017438,Google Ads,2023-10-11,2024-03-04,7838,57244,83895,1057,0.06
CAM010633,ORD015997,Email Campaign,2023-08-16,2024-08-28,13211,13982,117883,1236,0.03
CAM010634,ORD039491,Google Ads,2023-11-30,2024-08-23,5058,58982,145476,1275,0.03
CAM010635,ORD005502,Radio Ads,2023-09-27,2024-02-08,18718,152284,215572,277,0.03
CAM010636,ORD007689,Social Media,2023-08-22,2024-11-11,7386,21241,41313,1337,0.06
CAM010637,ORD018731,Social Media,2023-02-16,2024-03-30,2727,164708,227944,479,0.1
CAM010638,ORD046734,Radio Ads,2023-04-11,2024-04-07,6670,127265,178597,1079,0.08
CAM010639,ORD001924,Social Media,2023-08-02,2024-01-03,12133,187547,222925,1526,0.02
CAM010640,ORD046727,Social Media,2023-07-03,2024-06-15,13416,16603,52802,327,0.04
CAM010641,ORD047871,Radio Ads,2023-08-10,2024-02-23,15194,99483,153078,1253,0.03
CAM010642,ORD018685,Radio Ads,2023-01-05,2024-09-23,19382,158134,162470,1091,0.02
CAM010643,ORD045751,Google Ads,2023-05-24,2024-08-25,7299,57605,185439,792,0.02
CAM010644,ORD031600,TV Commercial,2023-06-16,2024-03-20,14590,188643,97467,138,0.03
CAM010645,ORD031232,TV Commercial,2023-05-11,2024-09-11,8084,167297,66879,802,0.08
CAM010646,ORD033567,Social Media,2023-07-11,2024-12-05,14505,165603,220741,550,0.05
CAM010647,ORD036273,Radio Ads,2023-08-05,2024-08-07,3139,144842,54856,507,0.02
CAM010648,ORD043492,Google Ads,2023-04-23,2024-05-08,5657,77861,199978,310,0.06
CAM010649,ORD017253,Google Ads,2023-04-24,2024-05-26,3998,5418,239522,1084,0.03
CAM010650,ORD031764,Email Campaign,2023-11-22,2023-12-17,11486,79790,10562,1184,0.07
CAM010651,ORD031859,Radio Ads,2023-09-03,2024-11-02,7678,148191,186307,808,0.07
CAM010652,ORD006707,Email Campaign,2023-05-23,2024-11-23,6080,192518,140312,900,0.01
CAM010653,ORD036069,Email Campaign,2023-10-11,2024-01-03,10614,77848,92182,1302,0.03
CAM010654,ORD024728,Google Ads,2023-09-17,2024-03-19,6619,165014,26024,1783,0.04
CAM010655,ORD038094,Email Campaign,2023-02-02,2024-05-08,13870,166377,185038,1587,0.09
CAM010656,ORD023091,Email Campaign,2023-09-26,2024-05-01,2553,133057,27645,458,0.07
CAM010657,ORD033761,Email Campaign,2023-08-20,2024-05-29,4404,33550,79083,367,0.04
CAM010658,ORD044450,Email Campaign,2023-03-17,2024-07-07,19072,137582,153634,574,0.07
CAM010659,ORD036345,TV Commercial,2023-10-02,2023-12-21,1950,80603,159895,1039,0.05
CAM010660,ORD012654,Radio Ads,2023-04-15,2024-09-17,12071,33332,149960,180,0.08
CAM010661,ORD010216,Google Ads,2023-08-21,2024-06-22,1370,40780,159764,848,0.02
CAM010662,ORD049808,Social Media,2023-01-21,2024-05-22,15903,37204,178788,989,0.04
CAM010663,ORD045211,Social Media,2022-12-16,2024-08-26,11053,34745,29793,1926,0.07
CAM010664,ORD048152,Radio Ads,2023-03-25,2024-01-05,18217,135631,170574,722,0.05
CAM010665,ORD021259,Email Campaign,2023-07-15,2024-09-21,17172,152042,161191,746,0.07
CAM010666,ORD019847,Social Media,2023-06-27,2024-08-23,6099,113382,129578,1961,0.02
CAM010667,ORD007045,Email Campaign,2023-05-25,2024-04-27,12396,181544,111658,1257,0.08
CAM010668,ORD022385,TV Commercial,2023-11-29,2024-04-03,15817,145003,77338,1110,0.03
CAM010669,ORD009643,TV Commercial,2023-03-19,2024-01-04,4236,152220,43863,348,0.1
CAM010670,ORD007108,Radio Ads,2023-02-22,2024-09-12,13237,182412,143444,1333,0.07
CAM010671,ORD001476,Social Media,2023-01-20,2024-03-19,7922,160362,58761,57,0.06
CAM010672,ORD049358,Email Campaign,2023-01-03,2024-06-13,10834,101704,172329,400,0.03
CAM010673,ORD046029,Social Media,2023-10-22,2024-11-23,1070,50730,19730,1563,0.06
CAM010674,ORD000581,Social Media,2023-03-29,2024-07-15,16145,120443,142953,1879,0.06
CAM010675,ORD024152,Google Ads,2023-10-01,2024-01-31,2059,64331,6396,446,0.06
CAM010676,ORD044451,Google Ads,2023-02-14,2024-11-28,14530,26240,45954,1864,0.09
CAM010677,ORD012579,Radio Ads,2023-10-03,2024-02-22,8940,119286,217243,831,0.09
CAM010678,ORD000016,TV Commercial,2023-09-16,2024-07-12,12508,25585,94800,1265,0.04
CAM010679,ORD026239,Google Ads,2023-10-22,2024-01-05,6361,127154,176109,647,0.09
CAM010680,ORD008038,Radio Ads,2023-03-25,2024-07-03,9154,184117,114283,443,0.03
CAM010681,ORD005754,Email Campaign,2023-03-23,2024-04-26,18621,25581,96046,1043,0.07
CAM010682,ORD024871,TV Commercial,2023-03-01,2024-05-01,2379,90550,148519,947,0.06
CAM010683,ORD041127,Google Ads,2022-12-27,2024-07-04,19378,73637,155064,1689,0.08
CAM010684,ORD048075,Radio Ads,2023-08-24,2024-12-02,11763,194988,192182,1946,0.03
CAM010685,ORD047751,TV Commercial,2023-04-27,2024-07-15,5056,117845,116269,228,0.03
CAM010686,ORD028406,Google Ads,2023-02-28,2024-02-01,15406,70730,132138,1522,0.03
CAM010687,ORD000473,Email Campaign,2022-12-20,2024-06-01,8323,159134,25996,547,0.02
CAM010688,ORD024410,Social Media,2023-10-15,2024-03-26,16601,48799,23857,1851,0.06
CAM010689,ORD025885,Social Media,2023-06-13,2024-05-13,5771,102070,87963,1845,0.01
CAM010690,ORD031204,Radio Ads,2022-12-11,2023-12-10,17521,164583,224204,1168,0.02
CAM010691,ORD010004,Social Media,2023-08-22,2024-06-16,16889,153038,169849,900,0.05
CAM010692,ORD023463,Social Media,2023-10-12,2024-12-02,10817,80370,163087,1729,0.05
CAM010693,ORD031607,Radio Ads,2023-04-27,2024-06-08,539,162137,69480,793,0.1
CAM010694,ORD031962,Radio Ads,2023-03-23,2024-06-26,873,41240,158095,1781,0.08
CAM010695,ORD019846,TV Commercial,2023-04-23,2024-08-03,19850,184559,119787,1068,0.02
CAM010696,ORD017030,Email Campaign,2023-02-07,2024-05-13,11465,78171,171478,1454,0.05
CAM010697,ORD002500,Google Ads,2023-10-23,2024-01-03,12749,92696,116181,465,0.02
CAM010698,ORD036135,Google Ads,2023-07-03,2024-02-11,11305,49771,156528,1821,0.08
CAM010699,ORD038543,TV Commercial,2023-08-27,2024-05-29,14757,15298,156932,197,0.04
CAM010700,ORD019277,Radio Ads,2023-07-25,2024-12-03,17459,102962,171819,923,0.01
CAM010701,ORD044746,Email Campaign,2023-08-05,2023-12-31,18136,125506,58608,164,0.06
CAM010702,ORD039435,Email Campaign,2023-03-04,2024-11-21,19877,76781,208486,1628,0.07
CAM010703,ORD047431,Radio Ads,2023-04-05,2024-03-11,11406,157408,239055,1372,0.08
CAM010704,ORD039539,Email Campaign,2023-10-07,2024-05-23,16582,49922,63474,745,0.04
CAM010705,ORD025057,TV Commercial,2023-06-02,2024-01-27,4113,102103,226017,1609,0.04
CAM010706,ORD010101,Email Campaign,2023-02-04,2024-08-26,12609,28254,54656,968,0.06
CAM010707,ORD013702,Google Ads,2023-04-22,2024-05-22,12440,117200,97917,223,0.04
CAM010708,ORD046074,TV Commercial,2023-06-14,2024-06-12,18058,52044,213218,169,0.01
CAM010709,ORD025045,Email Campaign,2022-12-29,2024-09-20,17771,50355,190136,1292,0.07
CAM010710,ORD013219,TV Commercial,2023-10-03,2024-10-21,6526,179275,156429,666,0.1
CAM010711,ORD048094,Email Campaign,2023-01-19,2024-05-12,7619,17756,20691,650,0.06
CAM010712,ORD002322,Social Media,2023-02-10,2024-09-25,4073,22575,42756,609,0.09
CAM010713,ORD000778,Social Media,2023-03-28,2024-12-03,6257,57303,147814,1421,0.05
CAM010714,ORD037883,Email Campaign,2023-03-10,2023-12-30,5920,147700,17066,841,0.07
CAM010715,ORD041314,Email Campaign,2023-10-31,2024-07-24,5321,123489,232258,1145,0.07
CAM010716,ORD029811,TV Commercial,2023-09-28,2024-12-05,9212,89810,92774,997,0.09
CAM010717,ORD013686,Google Ads,2023-04-28,2024-07-01,9978,65444,58431,1419,0.02
CAM010718,ORD046159,Social Media,2022-12-27,2024-06-26,7537,22091,184284,1941,0.08
CAM010719,ORD014680,TV Commercial,2023-08-07,2024-07-30,769,65415,211060,325,0.06
CAM010720,ORD017508,TV Commercial,2022-12-27,2024-12-02,14818,44193,239733,1384,0.04
CAM010721,ORD032205,Social Media,2023-01-28,2024-03-24,5557,45818,222426,737,0.03
CAM010722,ORD047774,Email Campaign,2023-07-15,2024-11-07,8032,199693,115142,1985,0.08
CAM010723,ORD019869,Social Media,2023-10-15,2024-08-19,2223,27992,231034,151,0.09
CAM010724,ORD019657,Radio Ads,2023-08-02,2024-11-13,10174,161365,103256,853,0.07
CAM010725,ORD004672,Email Campaign,2023-07-16,2024-09-24,19026,133049,85743,1074,0.03
CAM010726,ORD012629,TV Commercial,2022-12-12,2024-06-28,15187,184877,179274,1384,0.04
CAM010727,ORD007848,Google Ads,2023-10-25,2024-09-08,11908,188617,197763,1583,0.01
CAM010728,ORD015682,TV Commercial,2023-09-13,2024-05-20,11300,133076,113817,1265,0.03
CAM010729,ORD026537,Email Campaign,2023-04-10,2024-05-17,2361,169865,14332,400,0.04
CAM010730,ORD031227,Email Campaign,2023-10-20,2024-09-25,6660,139682,47919,491,0.02
CAM010731,ORD016755,Email Campaign,2022-12-20,2024-02-28,17757,164174,162256,1700,0.05
CAM010732,ORD036002,Google Ads,2023-11-25,2024-11-04,14592,135344,195626,1450,0.05
CAM010733,ORD002867,Social Media,2023-11-07,2024-03-31,8540,97916,209668,1417,0.08
CAM010734,ORD021080,Social Media,2023-02-08,2024-01-27,8997,76224,184936,801,0.04
CAM010735,ORD010737,Radio Ads,2023-07-09,2024-06-29,12439,154129,26631,369,0.1
CAM010736,ORD001081,Google Ads,2023-10-12,2024-02-12,17285,159670,186271,816,0.06
CAM010737,ORD021156,TV Commercial,2023-07-12,2024-05-07,4410,55003,139003,658,0.01
CAM010738,ORD030415,Email Campaign,2023-01-10,2024-06-09,17510,115329,84387,1478,0.06
CAM010739,ORD008187,Radio Ads,2023-01-20,2024-07-12,18880,198018,145428,197,0.05
CAM010740,ORD003890,Google Ads,2023-01-19,2023-12-25,16212,106634,15517,237,0.1
CAM010741,ORD026044,Radio Ads,2023-01-12,2024-06-28,9663,171861,107200,1904,0.04
CAM010742,ORD018217,Email Campaign,2023-02-25,2024-09-06,14102,148443,48262,639,0.1
CAM010743,ORD003856,TV Commercial,2023-04-10,2024-04-08,7676,175453,83564,1090,0.07
CAM010744,ORD020501,Email Campaign,2023-09-07,2024-03-24,9464,15772,189646,736,0.03
CAM010745,ORD023770,Social Media,2023-07-19,2023-12-25,5370,49604,179682,837,0.1
CAM010746,ORD011471,Google Ads,2023-06-01,2023-12-18,2776,59642,236450,1758,0.04
CAM010747,ORD046000,TV Commercial,2023-06-24,2024-10-24,2445,152372,94944,352,0.03
CAM010748,ORD002255,Radio Ads,2023-09-18,2024-06-14,7357,116868,41911,752,0.07
CAM010749,ORD015321,Radio Ads,2023-05-29,2024-11-30,18692,183829,83641,1086,0.07
CAM010750,ORD013280,Radio Ads,2023-01-11,2024-08-30,16461,7247,152055,132,0.03
CAM010751,ORD008141,Google Ads,2023-01-24,2024-01-28,15875,93144,189141,1251,0.02
CAM010752,ORD020113,Google Ads,2023-02-22,2024-05-28,2631,45184,239953,1376,0.07
CAM010753,ORD041405,Social Media,2023-05-10,2024-06-05,1444,104491,9403,1899,0.03
CAM010754,ORD021008,Radio Ads,2023-06-02,2024-01-14,6502,41479,179296,404,0.06
CAM010755,ORD004081,TV Commercial,2023-03-28,2024-03-15,19508,34761,16326,1987,0.08
CAM010756,ORD007311,Google Ads,2023-11-25,2024-08-20,18620,8541,131704,678,0.08
CAM010757,ORD001471,Email Campaign,2023-11-20,2024-07-30,4486,92527,51000,1740,0.08
CAM010758,ORD045281,Social Media,2023-11-07,2024-09-18,19656,74471,205821,939,0.08
CAM010759,ORD037082,Google Ads,2023-10-07,2023-12-13,12427,191519,62413,1688,0.05
CAM010760,ORD043899,Radio Ads,2023-05-29,2024-06-25,10778,68792,66038,102,0.01
CAM010761,ORD006367,Email Campaign,2023-11-05,2024-04-15,18826,117389,170218,842,0.04
CAM010762,ORD008120,Email Campaign,2023-06-09,2024-10-06,3971,194580,208312,1278,0.03
CAM010763,ORD020412,Social Media,2023-07-19,2024-10-07,14226,108981,153796,1558,0.03
CAM010764,ORD038516,Google Ads,2023-10-14,2024-02-18,16107,87919,119187,432,0.06
CAM010765,ORD003378,TV Commercial,2023-02-03,2024-03-26,2334,16113,112387,1392,0.08
CAM010766,ORD012441,Email Campaign,2023-10-01,2023-12-21,728,189610,89970,916,0.07
CAM010767,ORD043212,Google Ads,2023-11-28,2024-04-11,757,195668,32830,1395,0.05
CAM010768,ORD019191,TV Commercial,2023-05-05,2024-07-12,18235,97721,229419,481,0.07
CAM010769,ORD018070,Social Media,2023-04-03,2024-11-30,11620,165018,44653,543,0.08
CAM010770,ORD009023,Email Campaign,2023-08-15,2024-06-28,14125,19692,21031,1913,0.1
CAM010771,ORD045510,Radio Ads,2023-02-17,2024-04-12,9722,125248,164762,66,0.08
CAM010772,ORD007106,Social Media,2023-04-29,2023-12-13,14964,85510,134107,1821,0.04
CAM010773,ORD008859,Email Campaign,2023-07-25,2024-06-24,14935,12828,135499,964,0.03
CAM010774,ORD045059,Email Campaign,2023-11-08,2024-11-25,9507,94941,83577,1877,0.07
CAM010775,ORD041046,Google Ads,2023-12-02,2024-11-25,10781,91213,210693,1326,0.06
CAM010776,ORD032534,Google Ads,2022-12-31,2024-03-18,9927,198992,108397,1457,0.01
CAM010777,ORD016693,Google Ads,2023-09-29,2023-12-12,11774,48484,83704,163,0.09
CAM010778,ORD006353,Google Ads,2023-09-22,2024-02-02,3094,178206,74288,1926,0.06
CAM010779,ORD039929,TV Commercial,2023-09-28,2023-12-13,17209,58704,62118,790,0.05
CAM010780,ORD044950,Email Campaign,2023-09-11,2024-07-23,571,116839,118263,61,0.04
CAM010781,ORD045287,Social Media,2023-07-19,2024-04-01,7107,161603,46280,95,0.03
CAM010782,ORD028029,Social Media,2023-04-17,2024-02-20,8610,143755,33424,158,0.06
CAM010783,ORD048083,TV Commercial,2023-12-07,2024-07-20,8762,96114,154419,782,0.05
CAM010784,ORD027144,Social Media,2023-02-11,2024-11-07,8655,86026,109528,1137,0.08
CAM010785,ORD010552,Google Ads,2023-02-06,2024-07-30,17030,66272,30435,1089,0.08
CAM010786,ORD022057,Social Media,2023-10-14,2024-07-22,1012,144139,43206,1945,0.03
CAM010787,ORD046112,Email Campaign,2023-01-13,2024-10-30,5751,92318,233389,595,0.03
CAM010788,ORD006671,Radio Ads,2023-05-03,2024-02-13,9130,132108,188246,1415,0.06
CAM010789,ORD031139,TV Commercial,2023-03-08,2024-04-01,3353,96115,121671,833,0.07
CAM010790,ORD005009,Social Media,2023-11-28,2024-03-08,534,173718,214878,887,0.04
CAM010791,ORD029095,TV Commercial,2023-03-10,2024-10-19,1522,18673,6669,1620,0.01
CAM010792,ORD047474,Radio Ads,2023-04-26,2024-09-16,19304,174658,129742,1557,0.03
CAM010793,ORD007401,TV Commercial,2023-01-07,2024-12-09,9743,161408,97573,1933,0.04
CAM010794,ORD016882,TV Commercial,2023-09-17,2024-06-29,10783,70006,126711,314,0.01
CAM010795,ORD024401,Social Media,2023-08-27,2024-01-18,18727,81835,11946,955,0.1
CAM010796,ORD013203,Social Media,2023-04-02,2024-02-10,11190,189862,48391,796,0.04
CAM010797,ORD000942,Social Media,2023-11-08,2024-11-04,13980,35730,102584,607,0.07
CAM010798,ORD036650,TV Commercial,2023-01-16,2024-10-15,5781,147367,120958,499,0.04
CAM010799,ORD033255,Google Ads,2023-02-02,2024-06-03,8011,44549,223838,471,0.08
CAM010800,ORD016255,TV Commercial,2023-04-02,2024-04-30,8988,110315,48010,1680,0.07
CAM010801,ORD007224,Radio Ads,2023-09-05,2023-12-24,5346,195163,107002,732,0.03
CAM010802,ORD002852,Radio Ads,2023-08-29,2024-08-10,5166,86473,212630,1244,0.08
CAM010803,ORD031885,TV Commercial,2023-05-04,2024-04-11,15795,133049,179212,272,0.01
CAM010804,ORD038939,Radio Ads,2023-05-13,2024-01-25,7490,143740,190645,794,0.07
CAM010805,ORD010179,Radio Ads,2022-12-11,2024-05-27,15935,147305,112531,1665,0.01
CAM010806,ORD019465,Email Campaign,2023-05-02,2024-01-17,17831,64019,30279,764,0.02
CAM010807,ORD037335,Radio Ads,2023-07-01,2024-08-15,16269,16216,144032,1542,0.08
CAM010808,ORD006921,TV Commercial,2023-08-12,2024-03-30,16899,148181,165486,119,0.04
CAM010809,ORD003454,Google Ads,2023-02-23,2024-09-28,4876,154367,203271,783,0.09
CAM010810,ORD026169,TV Commercial,2023-06-03,2024-09-26,16972,191448,60531,118,0.08
CAM010811,ORD008697,Email Campaign,2023-12-08,2023-12-26,3738,34230,204894,822,0.05
CAM010812,ORD009964,Social Media,2023-08-27,2024-06-13,4797,198712,227358,1514,0.04
CAM010813,ORD038037,Google Ads,2023-08-20,2024-10-17,13308,117914,95071,1816,0.04
CAM010814,ORD010118,Google Ads,2023-11-11,2024-05-05,6770,149488,42300,1070,0.03
CAM010815,ORD001427,TV Commercial,2023-08-28,2024-11-12,6581,117866,59966,1847,0.06
CAM010816,ORD008280,Social Media,2023-07-05,2024-09-17,12690,166191,42322,1659,0.07
CAM010817,ORD030782,Radio Ads,2023-04-18,2024-03-09,17305,173419,212425,854,0.02
CAM010818,ORD010777,Email Campaign,2023-09-29,2024-06-18,10464,186427,76280,752,0.03
CAM010819,ORD041624,Social Media,2023-05-23,2024-01-02,18496,126670,22095,692,0.03
CAM010820,ORD040062,Google Ads,2023-01-14,2024-06-24,5363,184908,65932,385,0.01
CAM010821,ORD004021,TV Commercial,2023-09-03,2024-07-14,17522,137551,25240,1639,0.06
CAM010822,ORD033774,TV Commercial,2023-02-19,2024-11-07,2800,50377,115111,1344,0.05
CAM010823,ORD029123,Radio Ads,2023-05-18,2024-03-25,15688,71149,40753,1996,0.09
CAM010824,ORD023697,Email Campaign,2023-05-01,2024-10-26,7471,60507,73592,1377,0.02
CAM010825,ORD010158,Email Campaign,2023-07-12,2024-09-12,7941,197758,67146,559,0.07
CAM010826,ORD035164,Social Media,2023-04-25,2024-11-15,7722,163819,87878,1456,0.09
CAM010827,ORD045454,TV Commercial,2023-06-11,2024-11-28,11215,137961,55116,278,0.04
CAM010828,ORD027674,Email Campaign,2023-03-29,2024-08-19,5426,152564,90429,802,0.03
CAM010829,ORD041681,Email Campaign,2023-09-18,2024-11-20,9504,53984,217040,1193,0.06
CAM010830,ORD024407,TV Commercial,2023-05-09,2024-04-05,16134,87434,231025,1902,0.02
CAM010831,ORD009515,Social Media,2023-09-11,2023-12-20,11866,176862,28837,647,0.08
CAM010832,ORD043247,Email Campaign,2023-03-30,2024-03-18,8920,196824,95701,165,0.01
CAM010833,ORD034268,Social Media,2023-07-17,2024-05-08,13415,140124,25062,1603,0.09
CAM010834,ORD024571,Radio Ads,2023-06-03,2024-08-10,10832,129580,36837,941,0.07
CAM010835,ORD007837,Social Media,2023-03-11,2024-07-12,8139,182699,28003,1575,0.09
CAM010836,ORD049868,Email Campaign,2023-09-23,2023-12-19,18592,174324,49038,1130,0.07
CAM010837,ORD020275,Email Campaign,2023-05-09,2024-06-19,11993,47777,62880,272,0.06
CAM010838,ORD030960,Radio Ads,2023-01-11,2024-10-24,9079,74961,187636,1578,0.06
CAM010839,ORD035159,TV Commercial,2023-03-03,2024-05-10,18005,18093,61352,1373,0.05
CAM010840,ORD022748,TV Commercial,2023-08-01,2024-03-24,4745,100074,204268,172,0.02
CAM010841,ORD044251,TV Commercial,2023-09-18,2024-01-09,10670,24115,139351,1994,0.02
CAM010842,ORD046814,Email Campaign,2023-05-03,2023-12-20,15870,14366,186082,1971,0.07
CAM010843,ORD027859,Radio Ads,2023-11-08,2024-12-09,5067,86045,128257,189,0.05
CAM010844,ORD019852,Email Campaign,2023-09-07,2024-06-30,6134,13792,101205,1145,0.05
CAM010845,ORD010094,Google Ads,2022-12-24,2024-11-07,3442,36657,54879,786,0.04
CAM010846,ORD019003,Radio Ads,2023-01-25,2024-02-10,3598,173488,79704,1325,0.02
CAM010847,ORD035910,Google Ads,2023-01-02,2024-06-21,10603,104617,35792,1403,0.03
CAM010848,ORD033931,TV Commercial,2023-04-19,2024-03-20,5711,22778,206827,988,0.03
CAM010849,ORD039063,Social Media,2023-05-10,2024-01-29,15328,31043,177231,1991,0.01
CAM010850,ORD006575,Google Ads,2023-02-17,2024-10-01,13644,110117,214762,1822,0.09
CAM010851,ORD047506,Radio Ads,2023-02-09,2024-08-10,9850,112285,15716,1008,0.07
CAM010852,ORD029906,Google Ads,2023-10-22,2024-08-08,7751,94712,222172,749,0.05
CAM010853,ORD006973,Social Media,2023-01-15,2024-04-06,11562,59673,102776,998,0.03
CAM010854,ORD023489,Email Campaign,2023-03-06,2024-07-22,14388,29392,15549,1743,0.09
CAM010855,ORD023505,Email Campaign,2023-07-06,2024-11-08,19681,17795,159207,1765,0.04
CAM010856,ORD006514,Social Media,2023-07-30,2024-08-30,4303,150539,143919,110,0.02
CAM010857,ORD017110,Social Media,2023-02-02,2023-12-15,3709,118741,20932,411,0.08
CAM010858,ORD040263,Radio Ads,2023-07-13,2023-12-25,7196,56164,27415,779,0.08
CAM010859,ORD046040,Radio Ads,2023-09-23,2024-02-02,5967,79944,94022,340,0.05
CAM010860,ORD039924,TV Commercial,2023-07-26,2024-06-07,3028,82287,70442,1198,0.07
CAM010861,ORD047972,Email Campaign,2023-10-10,2024-04-01,2863,69237,239076,1299,0.06
CAM010862,ORD011035,Email Campaign,2023-01-23,2024-07-01,6297,26207,50911,1679,0.06
CAM010863,ORD020627,Email Campaign,2023-06-24,2024-09-10,5069,102010,136609,940,0.06
CAM010864,ORD001606,Radio Ads,2023-07-10,2024-06-01,13865,178448,6859,410,0.07
