financial_id,order_id,cogs,operational_expenses,other_expenses,total_revenue,profit,financial_date,taxes_paid,discount_given
FIN024316,ORD024316,996,2206,2933,4414,684,2022-12-17,244,299
FIN024317,ORD024317,484,1199,331,964,1090,2024-07-23,184,296
FIN024318,ORD024318,811,3637,988,2473,4077,2024-11-14,199,27
FIN024319,ORD024319,312,1611,1980,8839,3942,2024-05-13,451,152
FIN024320,ORD024320,572,1579,1905,1852,225,2024-10-02,30,220
FIN024321,ORD024321,175,2146,2486,5698,907,2024-04-10,340,194
FIN024322,ORD024322,909,1899,988,4391,1327,2024-02-06,32,55
FIN024323,ORD024323,619,1595,185,4580,2370,2023-06-22,301,266
FIN024324,ORD024324,323,4582,2206,1688,5270,2024-11-23,390,271
FIN024325,ORD024325,522,1882,1990,6157,6367,2023-03-09,222,75
FIN024326,ORD024326,612,4325,1266,4903,701,2024-09-03,346,243
FIN024327,ORD024327,919,4893,2726,9639,6231,2024-06-04,137,263
FIN024328,ORD024328,913,2869,341,1705,1529,2023-08-25,347,79
FIN024329,ORD024329,606,4453,2569,3206,5389,2023-10-08,84,21
FIN024330,ORD024330,876,3217,2600,2005,7488,2024-03-29,148,241
FIN024331,ORD024331,113,2092,2018,1828,6373,2023-10-27,159,42
FIN024332,ORD024332,436,1830,1976,992,4729,2023-10-09,130,30
FIN024333,ORD024333,525,3307,2798,4270,7426,2023-09-18,59,142
FIN024334,ORD024334,651,3317,1841,4739,72,2023-04-28,99,204
FIN024335,ORD024335,966,2335,2369,9962,406,2023-08-22,51,116
FIN024336,ORD024336,348,4944,1769,2366,8910,2024-05-09,211,212
FIN024337,ORD024337,535,2369,774,1212,5273,2024-10-19,75,137
FIN024338,ORD024338,380,2083,1489,5808,8273,2023-07-08,139,128
FIN024339,ORD024339,445,3568,2074,9235,2219,2023-12-23,134,157
FIN024340,ORD024340,262,1089,1627,9644,4941,2023-03-20,294,12
FIN024341,ORD024341,278,578,2645,9431,7267,2023-01-01,121,168
FIN024342,ORD024342,847,1719,1630,8740,221,2023-11-18,477,69
FIN024343,ORD024343,376,3804,170,6411,1277,2023-06-26,103,171
FIN024344,ORD024344,943,1814,1337,6318,1286,2024-07-10,321,37
FIN024345,ORD024345,175,947,1742,4885,1495,2024-07-16,481,187
FIN024346,ORD024346,860,3545,1214,920,5118,2024-02-16,390,277
FIN024347,ORD024347,203,1376,2203,978,603,2023-01-13,11,90
FIN024348,ORD024348,671,4967,1653,5943,5597,2023-03-04,312,139
FIN024349,ORD024349,587,2588,746,6602,365,2022-12-11,32,109
FIN024350,ORD024350,622,4317,740,1720,8582,2023-06-05,379,248
FIN024351,ORD024351,607,3698,1335,7924,6973,2024-03-14,95,91
FIN024352,ORD024352,220,1122,2908,2690,7391,2023-11-17,211,51
FIN024353,ORD024353,738,2225,381,9273,3864,2023-02-06,493,168
FIN024354,ORD024354,609,3605,1281,5621,608,2023-03-06,252,172
FIN024355,ORD024355,776,993,2788,8563,2636,2023-09-28,177,201
FIN024356,ORD024356,213,4779,2997,8066,8782,2023-02-23,122,181
FIN024357,ORD024357,193,2700,780,8691,8773,2023-06-13,417,250
FIN024358,ORD024358,822,4132,875,726,3491,2023-10-19,249,8
FIN024359,ORD024359,308,1908,455,6828,2896,2024-03-19,32,296
FIN024360,ORD024360,764,3861,431,735,5547,2023-11-25,439,218
FIN024361,ORD024361,925,4282,2339,8378,4234,2024-05-22,442,140
FIN024362,ORD024362,698,4380,2730,2721,1445,2023-03-22,268,156
FIN024363,ORD024363,806,3352,422,7723,7975,2024-09-10,434,51
FIN024364,ORD024364,119,4331,2146,7815,2989,2024-09-04,157,139
FIN024365,ORD024365,966,2147,1595,5644,82,2023-05-12,27,90
FIN024366,ORD024366,943,3203,1366,8156,3829,2023-08-18,368,253
FIN024367,ORD024367,232,2149,2573,6864,7458,2024-04-21,434,299
FIN024368,ORD024368,426,3721,2485,9679,6528,2024-07-31,440,13
FIN024369,ORD024369,275,1400,257,4188,2667,2024-03-31,26,96
FIN024370,ORD024370,752,2236,754,4515,5784,2023-08-09,338,277
FIN024371,ORD024371,257,3773,564,4706,4721,2023-05-17,109,2
FIN024372,ORD024372,560,3645,1072,2833,2101,2023-03-12,50,3
FIN024373,ORD024373,930,4576,935,4444,5312,2024-03-05,290,257
FIN024374,ORD024374,668,2423,1825,9859,5973,2024-10-20,107,135
FIN024375,ORD024375,674,3187,2101,2418,7923,2024-01-22,392,65
FIN024376,ORD024376,134,2313,210,1992,-35,2024-02-29,284,171
FIN024377,ORD024377,609,4922,1550,1823,4072,2023-05-19,302,182
FIN024378,ORD024378,150,2544,2881,8705,3533,2024-11-16,490,296
FIN024379,ORD024379,118,3537,2724,6014,3187,2023-01-30,21,41
FIN024380,ORD024380,772,3629,593,4327,8634,2023-01-31,63,190
FIN024381,ORD024381,962,4019,1856,6519,8502,2023-12-04,320,276
FIN024382,ORD024382,336,2470,2319,6237,6544,2023-08-31,408,264
FIN024383,ORD024383,484,3621,842,6282,6302,2023-02-07,293,163
FIN024384,ORD024384,194,4473,1364,6437,4468,2024-11-24,113,107
FIN024385,ORD024385,904,3436,2537,8755,7148,2023-05-23,58,68
FIN024386,ORD024386,610,2287,802,962,5344,2023-09-04,495,159
FIN024387,ORD024387,610,1587,2643,6460,3417,2024-03-26,160,268
FIN024388,ORD024388,231,2496,2512,7129,-423,2023-10-22,419,173
FIN024389,ORD024389,472,2122,1077,2048,1597,2023-08-07,93,275
FIN024390,ORD024390,126,2056,2506,799,-278,2023-06-26,186,130
FIN024391,ORD024391,217,778,1518,4985,2705,2023-11-18,96,83
FIN024392,ORD024392,845,2130,294,6359,93,2023-08-26,247,260
FIN024393,ORD024393,387,2195,456,4614,5921,2024-03-28,393,53
FIN024394,ORD024394,485,1792,2756,7151,8806,2024-03-12,155,115
FIN024395,ORD024395,388,4804,1006,4544,5744,2023-04-03,258,159
FIN024396,ORD024396,741,3126,2884,8270,5123,2024-10-10,314,272
FIN024397,ORD024397,502,719,1916,5400,884,2022-12-31,160,265
FIN024398,ORD024398,446,4894,2147,4377,4142,2024-05-12,317,287
FIN024399,ORD024399,890,1117,1864,1331,6162,2024-03-31,62,9
FIN024400,ORD024400,878,2490,1266,9500,7495,2023-05-26,81,44
FIN024401,ORD024401,629,3057,856,9570,710,2023-04-03,320,199
FIN024402,ORD024402,421,1200,2810,5222,4183,2024-06-28,100,204
FIN024403,ORD024403,493,1518,134,8220,4781,2023-04-26,344,89
FIN024404,ORD024404,326,3639,1196,7783,4590,2023-11-23,422,242
FIN024405,ORD024405,453,2265,2559,5184,5587,2024-06-22,72,69
FIN024406,ORD024406,151,2729,1550,5913,7584,2023-04-10,466,50
FIN024407,ORD024407,901,2071,1089,2180,5617,2024-06-08,236,185
FIN024408,ORD024408,964,2721,1749,6578,5098,2023-01-01,475,227
FIN024409,ORD024409,975,3141,2544,9146,7333,2024-07-25,235,221
FIN024410,ORD024410,832,1850,2220,8976,245,2024-10-07,106,63
FIN024411,ORD024411,189,4763,2904,9649,1897,2023-09-04,271,279
FIN024412,ORD024412,863,1513,1519,8826,8726,2024-09-10,322,156
FIN024413,ORD024413,683,4644,2816,7427,1407,2023-05-12,418,180
FIN024414,ORD024414,774,2044,1550,4398,454,2024-02-03,32,46
FIN024415,ORD024415,181,1419,1095,693,6428,2023-04-25,146,241
FIN024416,ORD024416,801,3937,2336,7361,8060,2024-03-05,310,10
FIN024417,ORD024417,489,2510,629,5268,1743,2024-09-27,45,9
FIN024418,ORD024418,383,1312,2610,4000,1688,2023-06-30,317,196
FIN024419,ORD024419,542,1249,2340,9521,1979,2023-03-13,52,46
FIN024420,ORD024420,999,4289,2436,4371,3187,2024-03-29,260,138
FIN024421,ORD024421,157,1675,1443,6897,2780,2024-04-01,477,104
FIN024422,ORD024422,841,4633,599,1452,426,2024-06-05,20,208
FIN024423,ORD024423,287,4359,2745,7688,5238,2023-09-27,476,242
FIN024424,ORD024424,880,3439,2521,7486,6913,2023-09-26,28,9
FIN024425,ORD024425,645,2182,241,9567,1083,2024-07-15,91,136
FIN024426,ORD024426,520,2929,2246,9279,1827,2022-12-22,121,134
FIN024427,ORD024427,230,1132,1024,5895,7025,2023-08-07,83,52
FIN024428,ORD024428,542,747,460,8355,7344,2024-08-08,338,215
FIN024429,ORD024429,841,3290,898,9532,6892,2024-06-15,342,36
FIN024430,ORD024430,692,1470,2960,3155,4792,2024-03-29,176,287
FIN024431,ORD024431,753,3458,2859,3437,4184,2023-02-27,164,80
FIN024432,ORD024432,800,4837,150,3370,1104,2023-09-08,379,3
FIN024433,ORD024433,198,4978,1353,4025,8869,2024-07-09,118,100
FIN024434,ORD024434,128,3250,961,3115,2250,2023-11-11,14,16
FIN024435,ORD024435,548,3619,2186,649,6249,2023-09-19,311,188
FIN024436,ORD024436,876,961,603,4325,7688,2024-03-16,107,122
FIN024437,ORD024437,296,1159,955,4408,2786,2024-02-01,413,74
FIN024438,ORD024438,296,3798,923,9324,3394,2024-07-04,116,293
FIN024439,ORD024439,361,1918,257,7496,4350,2024-08-29,132,21
FIN024440,ORD024440,781,1571,966,2724,8774,2023-05-12,86,147
FIN024441,ORD024441,835,4378,521,4190,2526,2024-01-29,296,83
FIN024442,ORD024442,498,3433,976,2597,7054,2023-11-09,489,91
FIN024443,ORD024443,803,828,504,5470,6355,2024-03-03,299,27
FIN024444,ORD024444,593,3287,2137,9359,732,2023-11-01,316,297
FIN024445,ORD024445,946,2644,910,5257,7629,2024-03-28,81,258
FIN024446,ORD024446,497,4545,1520,8921,1262,2023-11-16,280,256
FIN024447,ORD024447,601,749,437,1537,5469,2024-02-06,319,42
FIN024448,ORD024448,352,3305,1532,7310,3200,2024-02-20,152,292
FIN024449,ORD024449,332,3812,849,8530,7137,2024-04-24,311,120
FIN024450,ORD024450,978,2184,324,4881,7511,2024-05-08,333,237
FIN024451,ORD024451,811,1893,2204,2579,141,2023-01-08,241,227
FIN024452,ORD024452,432,4001,1949,7743,8020,2023-05-22,213,217
FIN024453,ORD024453,455,3369,1403,3829,-140,2022-12-18,53,38
FIN024454,ORD024454,173,3246,1901,6184,8172,2023-11-07,86,267
FIN024455,ORD024455,564,2566,383,9732,5537,2024-01-10,358,165
FIN024456,ORD024456,553,3782,1115,6612,5418,2023-04-30,128,20
FIN024457,ORD024457,582,982,121,6644,6148,2023-05-06,214,118
FIN024458,ORD024458,419,2804,2097,8409,4559,2023-05-09,228,257
FIN024459,ORD024459,241,1269,718,2235,8731,2023-06-02,313,223
FIN024460,ORD024460,673,4898,429,4611,7167,2023-10-19,290,2
FIN024461,ORD024461,408,2461,129,2520,8318,2023-10-03,197,242
FIN024462,ORD024462,179,3377,2679,1461,695,2023-03-01,73,137
FIN024463,ORD024463,205,4593,328,3995,1505,2023-03-17,17,250
FIN024464,ORD024464,494,3118,439,6919,1800,2024-11-08,219,172
FIN024465,ORD024465,625,1306,1771,6933,3355,2024-02-19,263,70
FIN024466,ORD024466,523,2015,2795,4461,8111,2023-05-04,137,202
FIN024467,ORD024467,267,4061,1672,9202,2886,2023-05-28,294,244
FIN024468,ORD024468,543,4037,2794,3558,1534,2024-10-31,164,204
FIN024469,ORD024469,233,1845,1524,8266,8869,2023-10-14,54,7
FIN024470,ORD024470,407,4028,2885,4924,3744,2024-08-10,250,268
FIN024471,ORD024471,547,3126,780,3807,2363,2024-10-06,329,62
FIN024472,ORD024472,243,4199,957,6676,7063,2024-03-06,461,162
FIN024473,ORD024473,209,3210,1525,8924,8671,2024-10-19,392,178
FIN024474,ORD024474,945,2281,1091,8264,5988,2024-11-15,84,155
FIN024475,ORD024475,838,4884,2239,6826,573,2023-09-16,152,157
FIN024476,ORD024476,269,3091,840,6344,5193,2024-10-14,400,161
FIN024477,ORD024477,616,936,2151,2517,8454,2024-05-17,231,174
FIN024478,ORD024478,490,2669,1526,2484,4562,2024-03-13,313,161
FIN024479,ORD024479,529,4525,2643,6627,5311,2024-06-25,187,265
FIN024480,ORD024480,163,4872,2365,2590,-366,2023-11-01,168,270
FIN024481,ORD024481,460,717,2472,1647,6546,2024-03-06,33,210
FIN024482,ORD024482,583,4296,840,3139,5412,2023-11-10,35,212
FIN024483,ORD024483,565,2022,2319,6433,6762,2024-10-28,38,222
FIN024484,ORD024484,752,505,1982,9243,8127,2024-12-04,220,85
FIN024485,ORD024485,156,2412,1910,9916,6927,2024-03-19,235,12
FIN024486,ORD024486,961,4057,250,4115,3572,2024-11-24,135,237
FIN024487,ORD024487,623,2499,2556,7872,4304,2022-12-25,225,2
FIN024488,ORD024488,596,3613,2820,2003,6723,2024-01-10,226,171
FIN024489,ORD024489,941,2764,1022,1511,5254,2023-03-08,215,34
FIN024490,ORD024490,878,884,1290,5843,7491,2024-02-06,293,272
FIN024491,ORD024491,852,4643,1372,6534,4742,2024-06-30,151,206
FIN024492,ORD024492,927,4595,855,3208,8262,2024-06-30,363,150
FIN024493,ORD024493,283,3949,390,7556,2723,2023-12-20,247,105
FIN024494,ORD024494,139,3772,559,4984,130,2024-04-27,294,54
FIN024495,ORD024495,821,4277,2693,7034,1914,2023-06-17,98,111
FIN024496,ORD024496,781,2481,276,6417,5190,2023-01-10,451,131
FIN024497,ORD024497,292,3905,1740,5471,5927,2023-03-07,313,64
FIN024498,ORD024498,141,1319,1527,5803,-459,2023-05-08,190,58
FIN024499,ORD024499,334,3939,1722,9931,6301,2023-08-26,463,208
FIN024500,ORD024500,695,4697,1367,8328,1810,2023-01-28,399,74
FIN024501,ORD024501,289,2651,567,6714,3929,2024-01-23,341,105
FIN024502,ORD024502,916,4328,336,9744,244,2023-11-20,441,286
FIN024503,ORD024503,741,835,1346,3616,-43,2023-12-27,311,134
FIN024504,ORD024504,760,4595,2070,3369,5010,2023-02-28,17,200
FIN024505,ORD024505,366,1905,2030,5041,5929,2024-10-15,31,212
FIN024506,ORD024506,190,2517,486,4628,1258,2023-04-20,24,245
FIN024507,ORD024507,337,1128,271,9776,5642,2024-01-24,267,84
FIN024508,ORD024508,791,2584,2437,1745,3496,2024-01-17,239,127
FIN024509,ORD024509,622,2575,1109,1148,1330,2023-04-05,446,273
FIN024510,ORD024510,617,3315,935,4642,1818,2023-02-27,161,253
FIN024511,ORD024511,594,918,1861,3759,8811,2023-05-16,266,148
FIN024512,ORD024512,257,2716,686,3850,-49,2023-11-15,253,7
FIN024513,ORD024513,578,2061,2667,7658,1709,2024-11-29,308,23
FIN024514,ORD024514,502,4554,2033,9400,1654,2022-12-17,158,246
FIN024515,ORD024515,881,3361,2198,4727,5546,2024-01-01,226,271
FIN024516,ORD024516,410,3770,1471,7855,3443,2024-11-07,184,247
FIN024517,ORD024517,762,3253,1187,2795,5075,2023-08-01,62,180
FIN024518,ORD024518,435,834,919,1354,4924,2024-10-20,110,241
FIN024519,ORD024519,246,2910,348,1392,2085,2023-02-10,260,130
FIN024520,ORD024520,523,4360,2484,9975,3996,2024-10-07,77,114
FIN024521,ORD024521,757,3983,2139,9555,3981,2024-10-10,67,136
FIN024522,ORD024522,890,3697,2431,3239,6112,2024-05-24,158,51
FIN024523,ORD024523,359,4386,641,6357,2120,2024-03-30,132,184
FIN024524,ORD024524,503,4914,2621,7647,8020,2023-09-13,13,299
FIN024525,ORD024525,610,1776,244,8837,3333,2023-09-18,114,158
FIN024526,ORD024526,873,2210,1128,4129,4610,2024-11-01,42,160
FIN024527,ORD024527,780,1551,2893,7823,982,2024-08-26,77,224
FIN024528,ORD024528,113,3184,971,5456,5067,2023-05-03,174,235
FIN024529,ORD024529,506,3816,1401,9805,5039,2023-06-29,37,175
FIN024530,ORD024530,960,1100,1914,5811,2487,2023-06-07,416,32
FIN024531,ORD024531,200,572,438,6802,4161,2024-04-04,378,204
FIN024532,ORD024532,738,3963,711,7514,1114,2023-01-26,234,291
FIN024533,ORD024533,126,4829,1377,8154,2221,2024-09-14,181,166
FIN024534,ORD024534,945,1635,1748,3220,6569,2023-05-11,393,44
FIN024535,ORD024535,696,4104,714,4750,6358,2023-04-19,387,284
FIN024536,ORD024536,580,3448,2415,6514,2486,2024-10-31,202,111
FIN024537,ORD024537,284,4161,2432,2339,3130,2023-04-29,207,51
FIN024538,ORD024538,771,4200,326,4915,7165,2023-02-17,108,82
FIN024539,ORD024539,586,4401,2985,6616,7995,2024-04-02,214,266
FIN024540,ORD024540,447,527,772,2109,8103,2023-07-16,489,113
FIN024541,ORD024541,144,748,2945,6820,1556,2023-06-30,231,88
FIN024542,ORD024542,806,4750,633,6114,3388,2024-04-07,80,4
FIN024543,ORD024543,201,3283,1877,7200,8531,2023-07-11,329,162
FIN024544,ORD024544,759,2573,2273,5316,6256,2023-04-03,199,7
FIN024545,ORD024545,298,4627,165,9941,644,2023-04-11,472,87
FIN024546,ORD024546,553,3410,1180,1866,3300,2024-05-22,49,293
FIN024547,ORD024547,317,1949,830,7179,5556,2023-09-08,331,132
FIN024548,ORD024548,926,2091,2409,2154,5687,2024-02-09,71,210
FIN024549,ORD024549,729,2899,350,6335,7519,2023-05-17,208,14
FIN024550,ORD024550,640,2745,2497,1067,3857,2023-02-27,426,26
FIN024551,ORD024551,150,2044,2864,6081,372,2024-01-15,355,77
FIN024552,ORD024552,982,3242,1809,5982,442,2024-08-18,263,181
FIN024553,ORD024553,574,2194,384,5866,-494,2022-12-10,283,75
FIN024554,ORD024554,108,2179,1480,7206,1859,2024-08-31,392,188
FIN024555,ORD024555,295,2543,210,3727,6889,2024-02-26,160,36
FIN024556,ORD024556,175,2287,445,3413,5396,2023-10-16,40,280
FIN024557,ORD024557,164,4377,2323,7247,6296,2024-08-25,36,185
FIN024558,ORD024558,643,2122,1158,1379,1768,2023-11-02,222,206
FIN024559,ORD024559,369,3621,963,6940,5652,2023-10-08,224,248
FIN024560,ORD024560,641,1819,2822,4805,2841,2024-08-02,420,145
FIN024561,ORD024561,114,1751,2601,9877,3180,2024-10-18,131,18
FIN024562,ORD024562,936,1219,1882,1657,8326,2023-01-06,299,218
FIN024563,ORD024563,271,4771,1360,6144,2583,2023-03-23,279,208
FIN024564,ORD024564,449,2163,1564,1772,6557,2023-03-26,43,78
FIN024565,ORD024565,808,1304,2570,7198,4487,2024-09-07,349,31
FIN024566,ORD024566,966,3549,565,7614,4788,2024-07-30,27,286
FIN024567,ORD024567,750,3924,2683,1598,1954,2024-01-16,438,61
FIN024568,ORD024568,512,1719,934,6654,-151,2024-05-05,441,2
FIN024569,ORD024569,406,2764,837,8673,5946,2023-03-24,253,55
FIN024570,ORD024570,998,1339,821,4681,779,2024-01-24,371,94
FIN024571,ORD024571,605,3949,1394,8116,2244,2023-12-05,329,217
FIN024572,ORD024572,989,2666,1681,8048,4086,2023-12-23,94,27
FIN024573,ORD024573,791,1402,1389,7878,2,2024-10-13,83,184
FIN024574,ORD024574,596,4498,476,5619,2024,2023-02-19,184,237
FIN024575,ORD024575,688,4824,2809,3366,2908,2023-08-23,432,117
FIN024576,ORD024576,350,4635,2585,4500,6220,2023-04-27,240,6
FIN024577,ORD024577,164,1829,2965,3542,7863,2024-11-13,123,179
FIN024578,ORD024578,518,1214,1848,9147,7271,2024-09-28,143,238
FIN024579,ORD024579,479,2387,1389,2472,265,2024-09-10,88,276
FIN024580,ORD024580,428,2350,672,9674,7696,2023-03-14,496,195
FIN024581,ORD024581,658,1545,511,4092,8912,2023-04-13,487,119
FIN024582,ORD024582,697,4761,112,6895,7278,2023-09-19,377,139
FIN024583,ORD024583,752,787,2009,4722,4589,2023-05-25,122,140
FIN024584,ORD024584,626,4587,1847,1220,2186,2023-02-21,59,243
FIN024585,ORD024585,417,4688,1591,1262,2545,2023-01-10,154,260
FIN024586,ORD024586,124,2552,1072,2795,-195,2023-08-31,437,193
FIN024587,ORD024587,675,4203,2818,1196,7329,2024-11-05,235,6
FIN024588,ORD024588,374,4742,2828,4961,2206,2024-07-08,495,6
FIN024589,ORD024589,453,4549,2690,3904,6975,2024-03-08,121,155
FIN024590,ORD024590,104,2698,525,3700,-261,2024-09-14,45,161
FIN024591,ORD024591,535,4962,1775,7610,5683,2024-04-12,180,136
FIN024592,ORD024592,983,716,2476,6832,6090,2024-01-24,116,209
FIN024593,ORD024593,936,2954,127,7570,8393,2023-04-13,421,98
FIN024594,ORD024594,638,2025,1051,5094,2694,2024-02-19,241,94
FIN024595,ORD024595,840,3400,604,1221,3201,2024-09-26,41,279
FIN024596,ORD024596,690,3139,1338,3472,57,2024-08-25,385,119
FIN024597,ORD024597,335,3788,211,1246,3454,2024-09-14,42,187
FIN024598,ORD024598,817,3707,1799,7208,7152,2024-08-07,126,267
FIN024599,ORD024599,827,672,2700,4372,5967,2024-05-12,377,88
FIN024600,ORD024600,771,1776,638,2041,3233,2023-02-23,435,175
FIN024601,ORD024601,825,772,2664,6246,7000,2024-02-27,447,251
FIN024602,ORD024602,434,3903,321,5231,4142,2024-09-01,50,154
FIN024603,ORD024603,617,761,1257,4673,6507,2024-07-01,450,286
FIN024604,ORD024604,239,3922,199,2244,48,2023-02-17,371,209
FIN024605,ORD024605,452,1658,1250,634,2472,2023-06-06,254,182
FIN024606,ORD024606,793,3397,1760,3665,5794,2024-09-29,109,252
FIN024607,ORD024607,904,1285,2059,9936,3235,2024-05-21,467,290
FIN024608,ORD024608,764,3876,687,9457,4651,2023-02-14,484,38
FIN024609,ORD024609,721,2620,2575,9084,8346,2023-02-15,155,63
FIN024610,ORD024610,388,4978,709,8814,5062,2024-06-12,276,5
FIN024611,ORD024611,536,3256,1553,5635,4349,2023-06-09,333,288
FIN024612,ORD024612,220,1511,650,4041,253,2023-11-04,489,99
FIN024613,ORD024613,808,4464,2415,8384,721,2024-09-08,66,160
FIN024614,ORD024614,953,2849,897,2828,2015,2024-04-05,221,258
FIN024615,ORD024615,933,3238,1849,8107,3914,2023-12-16,333,219
FIN024616,ORD024616,818,4907,2647,3102,5829,2023-02-24,26,130
FIN024617,ORD024617,231,2531,572,5645,473,2024-10-15,411,16
FIN024618,ORD024618,411,1515,2405,7033,7812,2023-06-04,295,30
FIN024619,ORD024619,100,4937,2720,4780,322,2024-10-09,275,19
FIN024620,ORD024620,872,2002,1093,5291,7606,2023-11-25,391,191
FIN024621,ORD024621,654,1582,324,2415,5142,2023-05-10,290,22
FIN024622,ORD024622,769,895,2153,2383,2001,2023-05-23,51,124
FIN024623,ORD024623,804,4652,2018,7516,635,2024-01-17,305,253
FIN024624,ORD024624,333,3125,2905,5943,871,2024-02-19,220,0
FIN024625,ORD024625,811,4964,2095,6852,2320,2023-09-14,228,228
FIN024626,ORD024626,901,3818,1336,6057,2195,2024-03-16,165,0
FIN024627,ORD024627,315,1446,2938,7240,8295,2023-06-09,279,45
FIN024628,ORD024628,326,4838,1013,9817,6531,2024-06-23,121,103
FIN024629,ORD024629,456,1389,179,1816,7373,2023-02-14,292,292
FIN024630,ORD024630,485,4275,845,608,4386,2023-08-30,10,2
FIN024631,ORD024631,717,2433,2697,5754,5718,2023-04-21,165,241
FIN024632,ORD024632,711,1979,665,1066,2554,2024-05-26,31,267
FIN024633,ORD024633,589,3070,2814,3858,3317,2024-06-11,82,164
FIN024634,ORD024634,792,2286,1305,2764,-386,2023-09-12,207,190
FIN024635,ORD024635,953,4278,2040,7904,1407,2023-06-28,311,5
FIN024636,ORD024636,504,4146,1534,6134,1204,2024-11-08,173,59
FIN024637,ORD024637,583,3822,294,9468,5874,2023-12-06,22,277
FIN024638,ORD024638,571,1539,2913,2997,62,2022-12-23,367,81
FIN024639,ORD024639,347,4484,1575,3181,4548,2023-07-26,281,81
FIN024640,ORD024640,475,2436,243,2479,302,2023-05-15,56,184
FIN024641,ORD024641,475,3151,1090,8656,5802,2023-04-23,105,44
FIN024642,ORD024642,442,610,2723,1981,5192,2024-05-08,327,33
FIN024643,ORD024643,435,1557,260,6935,3816,2023-12-21,329,42
FIN024644,ORD024644,621,2486,529,2306,3655,2023-11-02,212,233
FIN024645,ORD024645,769,3488,2585,6539,5729,2024-08-20,12,9
FIN024646,ORD024646,171,2772,2453,9088,254,2023-12-21,239,154
FIN024647,ORD024647,534,4445,1536,4535,8557,2024-02-29,480,246
FIN024648,ORD024648,216,846,2564,2445,6285,2024-01-04,348,213
FIN024649,ORD024649,722,1713,1256,9336,6030,2024-07-03,454,250
FIN024650,ORD024650,527,3855,2494,754,3794,2024-03-29,360,70
FIN024651,ORD024651,530,1837,824,8105,1917,2023-03-08,280,89
FIN024652,ORD024652,855,3994,1046,2735,3434,2023-03-19,138,287
FIN024653,ORD024653,820,1223,902,6500,2660,2023-02-12,337,188
FIN024654,ORD024654,551,874,1724,9099,2150,2024-04-20,96,270
FIN024655,ORD024655,886,3805,1755,6785,1748,2024-01-17,495,139
FIN024656,ORD024656,574,2841,155,2136,469,2023-03-25,137,220
FIN024657,ORD024657,330,2436,131,5960,4697,2023-07-20,343,46
FIN024658,ORD024658,312,3643,1164,6368,8943,2023-04-07,455,18
FIN024659,ORD024659,326,984,347,1931,7169,2024-01-09,261,264
FIN024660,ORD024660,191,3818,2217,580,8347,2023-02-09,360,262
FIN024661,ORD024661,588,3905,295,8545,414,2024-06-29,21,251
FIN024662,ORD024662,128,902,2162,4302,3150,2024-05-03,259,288
